2127,2349,30711,2349,-3.103,-0.451
2128,2352,30321,Pi1Dor,-3.083,-1.221
2129,2353,30706,2353,-3.103,-0.661
2130,2354,30480,2354,-3.091,-1.107
2131,2355,30906,2355,-3.112,0.046
2132,2356,30867,11BetMon,-3.11,-0.123
2133,2359,30836,2359,-3.109,-0.305
2134,2360,30524,2360,-3.093,-1.114
2135,2361,30788,LamCMa,-3.107,-0.569
2136,2363,31940,2363,3.122,1.361
2137,2364,30840,2364,-3.11,-0.565
2138,2365,31703,2365,3.133,1.286
2139,2366,miss,XXX,-3.121,0.296
2140,2367,30986,2367,-3.116,-0.176
2141,2368,30849,2368,-3.11,-0.717
2142,2369,30703,2369,-3.103,-1.012
2143,2370,31066,2370,-3.12,0.196
2144,2371,31105,19Gem,-3.122,0.278
2145,2372,31173,2372,-3.126,0.566
2146,2373,31024,2373,-3.118,-0.229
2147,2375,31119,2375,-3.123,0.201
2148,2376,31359,7Lyn,-3.135,0.966
2149,2377,30565,Pi2Dor,-3.096,-1.216
2150,2378,31168,2378,-3.126,0.204
2151,2379,31084,2379,-3.121,-0.216
2152,2380,31037,2380,-3.119,-0.485
2153,2381,31121,2381,-3.123,-0.142
2154,2382,31159,12Mon,-3.126,0.085
2155,2383,31290,2383,-3.132,0.576
2156,2384,30953,2384,-3.115,-0.877
2157,2385,31216,13Mon,-3.128,0.128
2158,2386,31167,2386,-3.126,-0.102
2159,2387,31125,4Xi1CMa,-3.124,-0.409
2160,2388,31072,2388,-3.121,-0.615
2161,2389,30932,2389,-3.113,-0.992
2162,2390,31056,2390,-3.12,-0.714
2163,2391,31277,2391,-3.131,0.247
2164,2392,31205,2392,-3.128,-0.195
2165,2393,31099,2393,-3.122,-0.645
2166,2394,31676,8Lyn,3.134,1.073
2167,2395,31278,2395,-3.131,-0.021
2168,2396,31946,2396,3.122,1.252
2169,2397,31190,2397,-3.127,-0.559
2170,2398,31434,49Aur,-3.138,0.489
2171,2399,31165,2399,-3.126,-0.658
2172,2400,31079,2400,-3.121,-0.905
2173,2401,32439,2401,3.097,1.389
2174,2402,31665,11Lyn,3.134,0.992
2175,2403,31266,2403,-3.13,-0.365
2176,2404,31385,14Mon,-3.136,0.132
2177,2405,31579,2405,3.139,0.671
2178,2406,31448,2406,-3.139,0.174
2179,2407,31241,2407,-3.129,-0.674
2180,2408,30973,2408,-3.116,-1.144
2181,2409,31446,2409,-3.138,0.016
2182,2410,31068,2410,-3.121,-1.08
2183,2411,31299,2411,-3.132,-0.632
2184,2412,31137,MuPic,-3.124,-1.025
2185,2414,31416,5Xi2CMa,-3.137,-0.401
2186,2415,31362,2415,-3.135,-0.571
2187,2416,31265,2416,-3.13,-0.913
2188,2417,31650,2417,3.135,0.429
2189,2418,31583,2418,3.139,-0.091
2190,2419,31771,51Aur,3.13,0.687
2191,2420,31789,52Psi3Aur,3.129,0.696
2192,2421,31681,24GamGem,3.134,0.286
2193,2422,31646,2422,3.135,0.107
2194,2423,31564,6Nu1CMa,3.14,-0.326
2195,2424,31457,2424,-3.139,-0.642
2196,2425,31737,53Aur,3.131,0.506
2197,2426,31662,2426,3.135,0.189
2198,2427,31832,50Psi2Aur,3.127,0.742
2199,2428,31599,2428,3.138,-0.232
2200,2429,31592,7Nu2CMa,3.139,-0.336
2201,2430,31672,2430,3.134,0.047
2202,2431,31509,2431,-3.141,-0.63
2203,2432,31697,2432,3.133,0.087
2204,2433,31593,2433,3.139,-0.395
2205,2434,31889,2434,3.124,0.768
2206,2435,31407,2435,-3.137,-0.925
2207,2436,31813,2436,3.128,0.385
2208,2437,31674,2437,3.134,-0.227
2209,2438,31852,54Aur,3.126,0.493
2210,2439,31850,2439,3.126,0.429
2211,2440,31733,2440,3.131,-0.044
2212,2442,31766,2442,3.13,0.028
2213,2443,31700,8Nu3CMa,3.133,-0.318
2214,2444,31617,2444,3.137,-0.666
2215,2445,31603,2445,3.138,-0.725
2216,2446,31637,2446,3.136,-0.646
2217,2447,31688,2447,3.134,-0.564
2218,2448,31758,2448,3.13,-0.295
2219,2449,31876,2449,3.125,0.227
2220,2450,31827,2450,3.127,-0.247
2221,2451,31685,NuPup,3.134,-0.754
2222,2452,32040,2452,3.117,0.627
2223,2453,32019,25Gem,3.118,0.492
2224,2455,31859,2455,3.126,-0.414
2225,2456,31978,15Mon,3.12,0.173
2226,2457,32020,2457,3.118,0.286
2227,2458,32012,2458,3.119,0.192
2228,2459,32173,55Psi4Aur,3.111,0.777
2229,2460,31870,2460,3.125,-0.532
2230,2461,31992,2461,3.119,0.009
2231,2462,31765,2462,3.13,-0.842
2232,2463,32261,2463,3.106,0.93
2233,2464,32190,2464,3.11,0.648
2234,2466,32104,26Gem,3.114,0.308
2235,2467,32067,2467,3.115,0.111
2236,2468,31711,2468,3.133,-1.074
2237,2469,32064,2469,3.116,-0.16
2238,2470,32438,12Lyn,3.097,1.037
2239,2471,32268,2471,3.106,0.63
2240,2473,32246,27EpsGem,3.107,0.439
2241,2474,32177,2474,3.111,0.053
2242,2475,32007,2475,3.119,-0.704
2243,2477,32489,13Lyn,3.094,0.998
2244,2478,32249,30Gem,3.107,0.231
2245,2479,32226,2479,3.108,0.069
2246,2480,32311,28Gem,3.103,0.506
2247,2481,32144,2481,3.112,-0.392
2248,2482,32091,2482,3.114,-0.67
2249,2483,32480,56Psi5Aur,3.095,0.761
2250,2484,32362,31XiGem,3.101,0.225
2251,2486,32609,2486,3.088,0.972
2252,2487,32562,57Psi6Aur,3.091,0.852
2253,2488,32208,2488,3.109,-0.684
2254,2489,32404,32Gem,3.098,0.222
2255,2490,32864,42Cam,3.076,1.179
2256,2491,32349,9AlpCMa,3.102,-0.292
2257,2492,32292,10CMa,3.105,-0.542
2258,2493,32322,2493,3.103,-0.477
2259,2494,32463,16Mon,3.096,0.15
2260,2495,32368,2495,3.101,-0.409
2261,2498,32411,2498,3.098,-0.258
2262,2499,32539,2499,3.092,0.318
2263,2500,32366,2500,3.101,-0.555
2264,2501,32385,2501,3.1,-0.54
2265,2502,32474,2502,3.095,-0.176
2266,2503,32533,17Mon,3.092,0.14
2267,2504,32492,11CMa,3.094,-0.252
2268,2506,32578,18Mon,3.09,0.042
2269,2508,32558,2508,3.091,-0.157
2270,2509,32504,12CMa,3.093,-0.367
2271,2510,32434,2510,3.097,-0.659
2272,2511,33104,43Cam,3.064,1.202
2273,2512,32740,2512,3.082,0.569
2274,2514,32617,2514,3.088,-0.023
2275,2515,32402,2515,3.098,-0.915
2276,2516,32844,58Psi7Aur,3.077,0.729
2277,2517,32682,2517,3.085,0.017
2278,2518,32537,2518,3.092,-0.662
2279,2519,32753,33Gem,3.081,0.283
2280,2520,33048,14Lyn,3.067,1.038
2281,2521,32698,2521,3.084,-0.04
2282,2522,32677,2522,3.085,-0.264
2283,2523,32494,2523,3.094,-0.895
2284,2524,32477,2524,3.095,-0.955
2285,2525,32814,35Gem,3.079,0.234
2286,2526,32531,2526,3.092,-0.969
2287,2527,33694,2527,3.037,1.344
2288,2528,32744,2528,3.082,-0.42
2289,2529,32921,36Gem,3.074,0.38
2290,2530,32851,2530,3.077,-0.009
2291,2531,32222,2531,3.108,-1.276
2292,2532,33056,2532,3.067,0.783
2293,2533,32968,2533,3.072,0.412
2294,2534,32838,2534,3.077,-0.14
2295,2535,32809,2535,3.079,-0.298
2296,2536,32332,2536,3.103,-1.229
2297,2538,32759,13KapCMa,3.081,-0.567
2298,2539,33041,59Aur,3.067,0.678
2299,2540,33018,34TheGem,3.068,0.593
2300,2541,33064,60Aur,3.066,0.671
2301,2542,33044,2542,3.067,0.625
2302,2543,32931,2543,3.073,0.053
2303,2544,32827,2544,3.078,-0.45
2304,2545,32810,2545,3.079,-0.553
2305,2547,33133,61Psi8Aur,3.063,0.672
2306,2548,32765,2548,3.081,-0.814
2307,2549,32855,2549,3.077,-0.6
2308,2550,32607,AlpPic,3.088,-1.081
2309,2551,33024,2551,3.068,0.146
2310,2552,32990,2552,3.07,-0.093
2311,2553,32768,TauPup,3.081,-0.883
2312,2554,32761,2554,3.081,-0.936
2313,2555,33082,2555,3.066,0.192
2314,2556,33271,2556,3.058,0.8
2315,2557,33269,2557,3.058,0.766
2316,2558,32938,2558,3.073,-0.632
2317,2559,31897,ZetMen,3.124,-1.41
2318,2560,33449,15Lyn,3.049,1.02
2319,2561,33444,2561,3.049,1.005
2320,2562,32775,2562,3.08,-1.052
2321,2563,32918,2563,3.074,-0.843
2322,2564,33202,38Gem,3.06,0.23
2323,2565,33077,2565,3.066,-0.332
2324,2566,33079,2566,3.066,-0.33
2325,2567,33040,2567,3.067,-0.47
2326,2568,33377,Psi9Aur,3.052,0.808
2327,2569,33277,37Gem,3.057,0.443
2328,2570,33154,2570,3.062,-0.102
2329,2571,33092,15CMa,3.065,-0.353
2330,2572,33184,2572,3.061,-0.02
2331,2573,33415,2573,3.05,0.815
2332,2574,33160,14TheCMa,3.062,-0.21
2333,2576,33094,2576,3.065,-0.498
2334,2577,33210,2577,3.06,-0.031
2335,2578,33126,2578,3.063,-0.428
2336,2579,33015,2579,3.068,-0.768
2337,2580,33152,16Omi1CMa,3.062,-0.422
2338,2581,33827,2581,3.031,1.236
2339,2582,33243,2582,3.059,-0.049
2340,2584,33297,2584,3.056,0.145
2341,2585,33485,16Lyn,3.047,0.787
2342,2586,33421,2586,3.05,0.588
2343,2588,33248,17CMa,3.058,-0.356
2344,2589,33372,2589,3.052,0.174
2345,2590,33302,19PiCMa,3.056,-0.351
2346,2591,33189,2591,3.061,-0.739
2347,2592,33012,2592,3.068,-1.036
2348,2593,33345,18MuCMa,3.054,-0.245
2349,2594,33139,2594,3.063,-0.883
2350,2595,33316,2595,3.055,-0.4
2351,2596,33347,20IotCMa,3.054,-0.298
2352,2597,33465,2597,3.048,0.208
2353,2598,33330,2598,3.055,-0.555
2354,2599,33420,2599,3.05,-0.143
2355,2600,33614,62Aur,3.041,0.664
2356,2601,33595,39Gem,3.042,0.455
2357,2602,32912,IotVol,3.074,-1.239
2358,2604,33394,2604,3.051,-0.617
2359,2605,33650,40Gem,3.039,0.452
2360,2606,33584,2606,3.043,0.133
2361,2607,33478,2607,3.047,-0.43
2362,2608,33357,2608,3.053,-0.85
2363,2609,37391,2609,2.86,1.519
2364,2610,33603,2610,3.041,0.063
2365,2611,33492,2611,3.047,-0.481
2366,2612,33451,2612,3.049,-0.62
2367,2613,33644,2613,3.04,0.128
2368,2614,33532,2614,3.045,-0.474
2369,2615,33715,41Gem,3.036,0.281
2370,2616,33575,2616,3.043,-0.444
2371,2617,34238,2617,3.011,1.235
2372,2618,33579,21EpsCMa,3.043,-0.506
2373,2619,33558,2619,3.044,-0.595
2374,2621,33591,2621,3.042,-0.541
2375,2622,33719,2622,3.036,-0.094
2376,2623,33666,2623,3.038,-0.377
2377,2624,33729,2624,3.035,-0.147
2378,2625,33703,2625,3.036,-0.352
2379,2626,33590,2626,3.043,-0.799
2380,2627,33754,2627,3.034,-0.161
2381,2630,33927,42OmeGem,3.026,0.423
2382,2631,33929,2631,3.026,0.31
2383,2632,33914,2632,3.027,0.268
2384,2634,33588,2634,3.043,-0.973
2385,2635,33937,2635,3.026,0.291
2386,2636,33873,2636,3.029,-0.023
2387,2637,33760,2637,3.034,-0.497
2388,2638,33577,2638,3.043,-0.984
2389,2639,33878,2639,3.028,-0.1
2390,2640,33804,2640,3.032,-0.44
2391,2641,33774,2641,3.033,-0.584
2392,2642,34250,2642,3.011,1.044
2393,2643,34017,2643,3.022,0.512
2394,2644,34217,2644,3.012,0.921
2395,2645,34168,2645,3.014,0.834
2396,2646,33856,22SigCMa,3.029,-0.488
2397,2647,34002,2647,3.022,0.159
2398,2648,33971,19Mon,3.024,-0.074
2399,2649,34033,2649,3.021,0.191
2400,2650,34088,43ZetGem,3.019,0.359
2401,2651,34055,2651,3.02,0.22
2402,2652,33779,2652,3.033,-0.897
2403,2653,33977,24Omi2CMa,3.024,-0.416
2404,2655,34086,2655,3.019,-0.093
2405,2656,34066,2656,3.02,-0.177
2406,2657,34045,23GamCMa,3.02,-0.273
2407,2658,33909,2658,3.027,-0.758
2408,2659,34182,44Gem,3.014,0.395
2409,2660,34267,2660,3.01,0.602
2410,2661,33800,2661,3.032,-1.029
2411,2662,33682,2662,3.038,-1.185
2412,2663,34215,2663,3.012,0.16
2413,2664,34142,2664,3.016,-0.385
2414,2665,34358,2665,3.005,0.594
2415,2666,34081,2666,3.019,-0.739
2416,2667,34065,2667,3.02,-0.761
2417,2669,34367,2669,3.005,0.492
2418,2670,34234,2670,3.011,-0.186
2419,2672,34059,2672,3.02,-0.865
2420,2673,34428,2673,3.001,0.59
2421,2674,34000,2674,3.023,-1.033
2422,2675,34462,2675,2.999,0.654
2423,2676,34338,2676,3.006,0.086
2424,2677,34200,2677,3.013,-0.607
2425,2678,34301,2678,3.008,-0.197
2426,2679,34297,2679,3.008,-0.216
2427,2680,34248,2680,3.011,-0.535
2428,2681,34956,2681,2.976,1.253
2429,2682,34387,2682,3.003,0.13
2430,2683,34105,2683,3.018,-0.99
2431,2684,34440,45Gem,3.0,0.278
2432,2685,34253,2685,3.011,-0.67
2433,2686,34318,2686,3.007,-0.436
2434,2687,34177,2687,3.014,-0.879
2435,2689,33384,TheMen,3.052,-1.386
2436,2690,34360,2690,3.005,-0.416
2437,2691,34339,2691,3.006,-0.714
2438,2692,34608,2692,2.993,0.371
2439,2693,34444,25DelCMa,3.0,-0.461
2440,2694,34536,2694,2.996,-0.181
2441,2696,34752,63Aur,2.986,0.686
2442,2697,34693,46TauGem,2.988,0.528
2443,2698,34349,2698,3.005,-0.907
2444,2699,34561,2699,2.995,-0.283
2445,2700,34722,47Gem,2.987,0.469
2446,2701,34622,20Mon,2.992,-0.074
2447,2702,34495,2702,2.998,-0.692
2448,2703,34912,2703,2.978,0.898
2449,2704,34579,2704,2.994,-0.44
2450,2705,34617,2705,2.993,-0.326
2451,2706,34819,48Gem,2.983,0.421
2452,2707,34724,21Mon,2.987,-0.005
2453,2708,34624,2708,2.992,-0.48
2454,2709,36019,2709,2.926,1.418
2455,2710,34768,2710,2.985,0.099
2456,2711,34860,2711,2.981,0.475
2457,2712,34270,2712,3.01,-1.201
2458,2713,34789,2713,2.984,0.096
2459,2714,34769,22DelMon,2.985,-0.009
2460,2715,35146,18Lyn,2.967,1.041
2461,2716,34758,2716,2.986,-0.364
2462,2717,34909,51Gem,2.979,0.282
2463,2718,34798,26CMa,2.984,-0.453
2464,2719,34670,2719,2.99,-0.854
2465,2720,34782,2720,2.984,-0.538
2466,2721,35136,2721,2.968,0.824
2467,2723,34888,2723,2.98,-0.196
2468,2725,35025,52Gem,2.973,0.434
2469,2726,34817,2726,2.983,-0.638
2470,2727,34802,2727,2.983,-0.707
2471,2728,35005,2728,2.973,0.211
2472,2729,34987,2729,2.974,0.054
2473,2730,34914,2730,2.978,-0.396
2474,2731,34975,2731,2.975,-0.068
2475,2732,34982,2732,2.975,-0.174
2476,2733,34940,2733,2.977,-0.4
2477,2734,34924,2734,2.978,-0.477
2478,2736,34481,Gam2Vol,2.999,-1.23
2479,2737,35304,2737,2.96,0.91
2480,2738,35152,53Gem,2.967,0.487
2481,2739,34999,2739,2.974,-0.18
2482,2740,34834,2740,2.982,-0.816
2483,2742,36547,2742,2.901,1.438
2484,2743,34954,2743,2.976,-0.53
2485,2744,35080,24Mon,2.97,-0.003
2486,2745,34981,27CMa,2.975,-0.46
2487,2746,34899,2746,2.979,-0.789
2488,2747,35120,2747,2.969,0.139
2489,2748,34922,2748,2.978,-0.779
2490,2749,35037,28OmeCMa,2.972,-0.467
2491,2750,35044,2750,2.972,-0.472
2492,2751,35384,2751,2.956,0.863
2493,2752,35127,2752,2.968,-0.185
2494,2753,35341,64Aur,2.958,0.714
2495,2754,34780,2754,2.984,-1.103
2496,2755,35132,2755,2.968,-0.414
2497,2756,35083,2756,2.97,-0.536
2498,2757,35345,2757,2.958,0.54
2499,2758,35180,2758,2.966,-0.272
2500,2759,35054,2759,2.972,-0.723
2501,2761,35029,2761,2.972,-0.818
2502,2762,35020,2762,2.973,-0.842
2503,2763,35350,54LamGem,2.958,0.289
2504,2764,35210,2764,2.964,-0.407
2505,2765,35301,2765,2.96,-0.117
2506,2766,35205,2766,2.965,-0.487
2507,2767,35084,2767,2.97,-0.916
2508,2768,35241,2768,2.963,-0.539
2509,2769,35202,2769,2.965,-0.669
2510,2770,35226,2770,2.963,-0.639
2511,2771,35181,2771,2.966,-0.816
2512,2772,35735,47Cam,2.94,1.045
2513,2773,35264,PiPup,2.962,-0.647
2514,2774,35326,2774,2.959,-0.468
2515,2775,35623,2775,2.945,0.744
2516,2776,35643,2776,2.944,0.789
2517,2777,35550,55DelGem,2.949,0.384
2518,2778,35476,2778,2.952,0.048
2519,2779,35509,2779,2.951,0.125
2520,2780,35548,2780,2.949,0.264
2521,2781,35412,29CMa,2.955,-0.429
2522,2782,35415,30TauCMa,2.955,-0.436
2523,2784,35785,19Lyn,2.937,0.965
2524,2785,35442,2785,2.954,-0.337
2525,2786,35427,2786,2.955,-0.464
2526,2787,35363,2787,2.957,-0.641
2527,2788,35487,2788,2.952,-0.286
2528,2789,35347,2789,2.958,-0.768
2529,2791,35393,2791,2.956,-0.684
2530,2792,35725,2792,2.94,0.681
2531,2793,35710,65Aur,2.941,0.642
2532,2794,35463,2794,2.953,-0.589
2533,2795,35699,56Gem,2.941,0.357
2534,2796,35615,2796,2.945,-0.251
2535,2797,36858,2797,2.886,1.412
2536,2800,35611,2800,2.946,-0.471
2537,2801,35712,2801,2.941,0.003
2538,2802,35626,2802,2.945,-0.452
2539,2803,35228,DelVol,2.963,-1.186
2540,2804,35984,2804,2.928,0.906
2541,2805,35907,66Aur,2.932,0.71
2542,2806,35707,2806,2.941,-0.157
2543,2807,35737,2807,2.94,-0.052
2544,2808,35846,57Gem,2.934,0.437
2545,2809,36211,2809,2.917,1.158
2546,2810,35842,58Gem,2.934,0.4
2547,2811,35749,2811,2.939,-0.104
2548,2812,35727,2812,2.94,-0.332
2549,2813,35564,2813,2.948,-0.913
2550,2815,35589,2815,2.947,-0.909
2551,2816,35941,59Gem,2.93,0.482
2552,2817,35933,2817,2.93,0.271
2553,2818,36145,21Lyn,2.92,0.859
2554,2819,35795,2819,2.936,-0.557
2555,2820,35987,1CMi,2.928,0.204
2556,2821,36046,60IotGem,2.925,0.485
2557,2822,35848,2822,2.934,-0.486
2558,2823,35855,2823,2.934,-0.562
2559,2825,35951,2825,2.929,-0.283
2560,2826,35920,2826,2.931,-0.4
2561,2827,35904,31EtaCMa,2.932,-0.511
2562,2828,36041,2EpsCMi,2.925,0.162
2563,2829,35893,2829,2.932,-0.625
2564,2830,36528,2830,2.902,1.195
2565,2831,35975,2831,2.928,-0.332
2566,2832,35998,2832,2.927,-0.24
2567,2833,36055,2833,2.924,-0.101
2568,2834,35957,2834,2.929,-0.555
2569,2836,36123,2836,2.921,0.185
2570,2837,36156,61Gem,2.919,0.354
2571,2839,36017,2839,2.926,-0.384
2572,2840,36141,2840,2.92,0.192
2573,2841,36024,2841,2.926,-0.44
2574,2844,36348,2844,2.911,0.841
2575,2845,36188,3BetCMi,2.918,0.145
2576,2846,36238,63Gem,2.916,0.374
2577,2847,36045,2847,2.925,-0.554
2578,2848,32500,2848,3.094,-1.519
2579,2849,36439,22Lyn,2.906,0.867
2580,2851,36265,5EtaCMi,2.915,0.121
2581,2852,36366,62RhoGem,2.91,0.555
2582,2853,36186,2853,2.918,-0.312
2583,2854,36284,4GamCMi,2.914,0.156
2584,2855,36168,2855,2.919,-0.403
2585,2856,36143,2856,2.92,-0.596
2586,2857,36393,64Gem,2.909,0.491
2587,2858,36340,2858,2.911,0.264
2588,2859,36251,2859,2.915,-0.202
2589,2860,36236,2860,2.916,-0.399
2590,2861,36429,65Gem,2.907,0.487
2591,2862,36114,2862,2.922,-0.89
2592,2863,36258,2863,2.915,-0.509
2593,2864,36425,6CMi,2.907,0.21
2594,2865,36388,2865,2.909,-0.033
2595,2866,36399,2866,2.908,-0.132
2596,2867,36396,2867,2.909,-0.18
2597,2868,36395,2868,2.909,-0.262
2598,2870,36345,2870,2.911,-0.556
2599,2873,36362,2873,2.91,-0.549
2600,2874,36431,2874,2.907,-0.402
2601,2875,36363,2875,2.91,-0.677
2602,2876,36526,2876,2.902,-0.091
2603,2877,36616,2877,2.898,0.298
2604,2878,36377,SigPup,2.909,-0.756
2605,2880,36641,7Del1CMi,2.897,0.033
2606,2881,36514,2881,2.903,-0.54
2607,2883,36640,2883,2.897,-0.155
2608,2884,36444,2884,2.906,-0.919
2609,2886,36760,68Gem,2.89,0.276
2610,2887,36723,8Del2CMi,2.892,0.057
2611,2888,36346,2888,2.911,-1.126
2612,2890,0,66AlpGem,2.886,0.557
2613,2892,36496,2892,2.904,-0.949
2614,2893,36796,2893,2.888,0.184
2615,2894,37046,2894,2.876,0.973
2616,2895,36657,2895,2.896,-0.628
2617,2896,36896,2896,2.884,0.54
2618,2897,36736,2897,2.891,-0.25
2619,2898,36965,2898,2.88,0.751
2620,2899,36732,2899,2.891,-0.339
2621,2900,36721,2900,2.892,-0.431
2622,2901,36812,9Del3CMi,2.887,0.059
2623,2902,36773,2902,2.889,-0.253
2624,2903,37023,2903,2.877,0.806
2625,2905,36962,69UpsGem,2.88,0.469
2626,2906,36795,2906,2.888,-0.389
2627,2907,36728,2907,2.892,-0.699
2628,2909,36817,2909,2.887,-0.41
2629,2911,36778,2911,2.889,-0.634
2630,2913,36807,2913,2.888,-0.584
2631,2914,37140,2914,2.872,0.851
2632,2915,37091,2915,2.874,0.699
2633,2916,36848,2916,2.886,-0.471
2634,2918,37031,2918,2.877,0.102
2635,2919,36039,EpsMen,2.925,-1.38
2636,2920,37000,2920,2.879,-0.145
2637,2921,36981,2921,2.88,-0.253
2638,2922,36917,2922,2.882,-0.495
2639,2923,36986,2923,2.879,-0.387
2640,2924,37204,70Gem,2.869,0.612
2641,2925,36856,2925,2.886,-0.898
2642,2926,37165,2926,2.87,0.425
2643,2927,37088,25Mon,2.874,-0.072
2644,2928,37036,2928,2.877,-0.344
2645,2929,37406,23Lyn,2.859,0.996
2646,2930,37265,71OmiGem,2.866,0.604
2647,2931,37269,2931,2.866,0.423
2648,2933,37089,2933,2.874,-0.415
2649,2934,36942,2934,2.881,-0.917
2650,2935,37369,2935,2.861,0.669
2651,2936,37339,2936,2.863,0.559
2652,2937,37096,2937,2.874,-0.61
2653,2938,37300,74Gem,2.865,0.308
2654,2939,37441,2939,2.857,0.84
2655,2940,37043,2940,2.877,-0.852
2656,2941,36977,2941,2.88,-0.975
2657,2943,37279,10AlpCMi,2.865,0.091
2658,2944,37173,2944,2.87,-0.443
2659,2945,37128,2945,2.872,-0.663
2660,2946,37609,24Lyn,2.849,1.025
2661,2948,37229,2948,2.867,-0.468
2662,2950,miss,XXX,2.862,0.091
2663,2951,37428,2951,2.858,0.402
2664,2953,37404,2953,2.859,0.24
2665,2954,37223,2954,2.868,-0.637
2666,2955,37202,2955,2.869,-0.677
2667,2956,37293,2956,2.865,-0.469
2668,2957,37174,2957,2.87,-0.848
2669,2958,37394,2958,2.86,-0.143
2670,2959,37379,2959,2.861,-0.266
2671,2960,37364,2960,2.861,-0.343
2672,2961,37297,2961,2.865,-0.669
2673,2962,37580,2962,2.85,0.593
2674,2963,37322,2963,2.864,-0.666
2675,2965,37508,2965,2.854,0.235
2676,2966,37478,2966,2.855,0.063
2677,2967,37521,2967,2.853,0.248
2678,2968,37345,2968,2.862,-0.656
2679,2969,37701,2969,2.845,0.88
2680,2970,37447,26AlpMon,2.857,-0.167
2681,2971,37248,2971,2.867,-0.93
2682,2973,37629,75SigGem,2.848,0.504
2683,2975,37949,51Cam,2.833,1.142
2684,2976,37465,2976,2.856,-0.39
2685,2977,37934,49Cam,2.834,1.097
2686,2978,37636,2978,2.848,0.391
2687,2981,37450,2981,2.857,-0.673
2688,2982,37614,2982,2.849,0.003
2689,2983,37704,76Gem,2.844,0.45
2690,2984,37461,2984,2.856,-0.779
2691,2985,37740,77KapGem,2.843,0.426
2692,2987,37723,2987,2.844,0.224
2693,2988,37590,2988,2.85,-0.46
2694,2989,37705,2989,2.844,0.042
2695,2990,37826,78BetGem,2.839,0.489
2696,2991,37811,79Gem,2.84,0.355
2697,2993,37648,1Pup,2.847,-0.496
2698,2994,37623,2994,2.848,-0.629
2699,2996,37677,3Pup,2.846,-0.505
2700,2998,37606,2998,2.849,-0.788
2701,2999,37946,2999,2.833,0.655
2702,3000,36982,3000,2.879,-1.355
2703,3001,37666,3001,2.846,-0.667
2704,3002,37664,3002,2.846,-0.714
2705,3003,37908,81Gem,2.836,0.323
2706,3004,37751,3004,2.842,-0.431
2707,3006,37530,3006,2.853,-1.023
2708,3007,37710,3007,2.844,-0.629
2709,3008,37921,11CMi,2.835,0.188
2710,3010,37843,2Pup,2.838,-0.256
2711,3011,37752,3011,2.842,-0.662
2712,3012,37599,3012,2.85,-1.016
2713,3013,38016,80PiGem,2.83,0.583
2714,3014,37901,3014,2.836,-0.118
2715,3015,37891,4Pup,2.836,-0.254
2716,3017,37819,3017,2.839,-0.663
2717,3018,37853,3018,2.838,-0.596
2718,3019,37951,3019,2.833,-0.221
2719,3020,37823,3020,2.839,-0.764
2720,3021,38106,82Gem,2.825,0.404
2721,3022,37915,3022,2.835,-0.662
2722,3023,37995,3023,2.831,-0.393
2723,3024,37504,ZetVol,2.854,-1.267
2724,3026,38031,3026,2.829,-0.279
2725,3028,38325,3028,2.814,0.945
2726,3029,38048,5Pup,2.828,-0.213
2727,3030,38147,3030,2.823,0.233
2728,3031,37854,3031,2.838,-0.99
2729,3032,37982,3032,2.831,-0.686
2730,3034,38070,OmiPup,2.827,-0.453
2731,3035,38010,3035,2.83,-0.672
2732,3036,37773,3036,2.842,-1.153
2733,3037,38020,3037,2.83,-0.813
2734,3038,37720,3038,2.844,-1.219
2735,3039,38449,3039,2.807,0.964
2736,3040,38319,3040,2.814,0.58
2737,3041,38074,3041,2.827,-0.71
2738,3042,38184,3042,2.821,-0.233
2739,3044,38211,6Pup,2.82,-0.301
2740,3045,38170,7XiPup,2.822,-0.434
2741,3046,38089,3046,2.826,-0.822
2742,3047,38253,3047,2.818,-0.16
2743,3049,38167,3049,2.822,-0.615
2744,3050,38300,3050,2.815,0.057
2745,3051,38246,3051,2.818,-0.341
2746,3052,38200,3052,2.82,-0.581
2747,3053,38394,3053,2.81,0.337
2748,3054,38307,3054,2.815,-0.194
2749,3055,38164,3055,2.822,-0.809
2750,3056,38087,3056,2.826,-0.986
2751,3057,38183,3057,2.821,-0.781
2752,3058,38159,3058,2.822,-0.818
2753,3059,38373,13ZetCMi,2.811,0.031
2754,3060,38316,3060,2.814,-0.428
2755,3061,38406,3061,2.809,0.057
2756,3062,38152,3062,2.823,-0.985
2757,3063,38372,8Pup,2.811,-0.224
2758,3064,38382,9Pup,2.811,-0.243
2759,3065,38623,25Lyn,2.799,0.827
2760,3066,38639,26Lyn,2.798,0.83
2761,3067,38538,83PhiGem,2.803,0.467
2762,3068,38375,3068,2.811,-0.37
2763,3069,38292,3069,2.816,-0.778
2764,3070,38160,3070,2.822,-1.052
2765,3071,38267,3071,2.817,-0.882
2766,3072,38474,3072,2.806,-0.095
2767,3073,38427,10Pup,2.809,-0.259
2768,3074,38355,3074,2.813,-0.752
2769,3075,39117,3075,2.774,1.29
2770,3078,38370,3078,2.811,-0.749
2771,3079,38423,3079,2.809,-0.606
2772,3080,38414,3080,2.809,-0.708
2773,3081,38210,3081,2.82,-1.155
2774,3082,39538,3082,2.754,1.387
2775,3083,38723,3083,2.794,0.618
2776,3084,38455,3084,2.807,-0.678
2777,3085,38497,3085,2.805,-0.635
