1394,1473,71Tau,90Tau,0,0.01191448967278964
1394,1458,71Tau,88Tau,0,0.011974061624721486
1409,1497,74EpsTau,94TauTau,1,0.014698644504901775
1412,1457,78The2Tau,87AlpTau,21,0.06171138389304452
1454,1577,58Per,3IotAur,0,0.015146284873046985
1454,1612,58Per,8ZetAur,0,0.015146284873046985
1457,1543,87AlpTau,1Pi3Ori,1,0.04371779725275094
1457,1879,87AlpTau,39LamOri,1,0.03580799617434693
1457,1910,87AlpTau,123ZetTau,1,0.05286572873835037
1458,1544,88Tau,2Pi2Ori,0,0.013568559012200927
1458,1473,88Tau,90Tau,1,0.014846368338086838
1463,1520,48NuEri,57MuEri,1,0.018685639337732773
1464,1502,52Ups2Eri,AlpCae,0,0.011914489672789642
1464,1654,52Ups2Eri,2EpsLep,1,0.02363297028866981
1464,1862,52Ups2Eri,EpsCol,1,0.02127973643837717
1465,1502,AlpDor,AlpCae,0,0.011795938519751567
1465,1922,AlpDor,BetDor,2,0.02328374037489701
1481,1696,53Eri,3IotLep,0,0.01215517832991493
1481,1679,53Eri,69LamEri,1,0.01455239054841613
1496,1654,54Eri,2EpsLep,0,0.014122302410163955
1497,1845,94TauTau,119Tau,0,0.013299883542443772
1497,1791,94TauTau,112BetTau,1,0.014698644504901775
1502,2020,AlpCae,BetPic,0,0.011795938519751567
1502,1862,AlpCae,EpsCol,0,0.011914489672789642
1502,2120,AlpCae,EtaCol,0,0.011914489672789642
1520,1601,57MuEri,10Pi6Ori,0,0.011854917720857798
1520,1560,57MuEri,61OmeEri,2,0.013167547490079756
1542,2238,9AlpCam,2Lyn,0,0.011678566970395437
1543,1544,1Pi3Ori,2Pi2Ori,4,0.013568559012200927
1543,1552,1Pi3Ori,3Pi4Ori,7,0.02651618440889418
1544,1790,2Pi2Ori,24GamOri,0,0.013523699018173366
1544,1580,2Pi2Ori,9Omi2Ori,2,0.013568559012200927
1552,1698,3Pi4Ori,17RhoOri,0,0.012195827223277143
1552,1567,3Pi4Ori,8Pi5Ori,5,0.0252229748352272
1552,1790,3Pi4Ori,24GamOri,2,0.026472278291032644
1560,1666,61OmeEri,67BetEri,1,0.013145744357203183
1567,1601,8Pi5Ori,10Pi6Ori,2,0.011795938519751567
1567,1790,8Pi5Ori,24GamOri,1,0.025476469946681016
1567,1666,8Pi5Ori,67BetEri,2,0.024972002042276144
1568,2077,7Cam,33DelAur,1,0.012114991215955852
1568,1605,7Cam,7EpsAur,0,0.01215517832991494
1568,1708,7Cam,13AlpAur,0,0.01215517832991494
1577,1641,3IotAur,10EtaAur,1,0.044600955340274535
1577,1791,3IotAur,112BetTau,4,0.0720784622387661
1577,1612,3IotAur,8ZetAur,2,0.02497200204227615
1580,1845,9Omi2Ori,119Tau,0,0.013299883542443772
1580,1879,9Omi2Ori,39LamOri,1,0.018133395236801065
1580,1790,9Omi2Ori,24GamOri,1,0.018133395236801065
