152, 0.078846
153, 0.078956
154, 0.057285
155, 0.080299
156, 0.083087
157, 0.076117
158, 0.058483
159, 0.040895
160, 0.063889
161, 0.058102
162, 0.061240
163, 0.069513
164, 0.053472
165, 0.040497
166, 0.076587
167, 0.040016
168, 0.063295
169, 0.062757
170, 0.039506
171, 0.077315
172, 0.085417
173, 0.062243
174, 0.062243
175, 0.055986
176, 0.061799
177, 0.046296
178, 0.038360
179, 0.057630
180, 0.061214
181, 0.056867
182, 0.070940
183, 0.040087
184, 0.060185
185, 0.048611
186, 0.063426
187, 0.037037
188, 0.060185
189, 0.037037
190, 0.060185
191, 0.036670
192, 0.071634
193, 0.072884
194, 0.063161
195, 0.036155
196, 0.039463
197, 0.043416
198, 0.035880
199, 0.035802
200, 0.066667
201, 0.035714
202, 0.077315
203, 0.035613
204, 0.058642
205, 0.042021
206, 0.058502
207, 0.056019
208, 0.064683
209, 0.048504
210, 0.069974
211, 0.072027
212, 0.057099
213, 0.045525
214, 0.065741
215, 0.056678
216, 0.056645
217, 0.056481
218, 0.051852
219, 0.051852
220, 0.056327
221, 0.047090
222, 0.047293
223, 0.057312
224, 0.032680
225, 0.065385
226, 0.032492
227, 0.032492
228, 0.038194
229, 0.056415
230, 0.055403
231, 0.043724
232, 0.032099
233, 0.052991
234, 0.031987
235, 0.034465
236, 0.054959
237, 0.034259
238, 0.054527
239, 0.042824
240, 0.054133
241, 0.054012
242, 0.046296
243, 0.061111
244, 0.063889
245, 0.059281
246, 0.036343
247, 0.057262
248, 0.041830
249, 0.030303
250, 0.030303
251, 0.056302
252, 0.044728
253, 0.057937
254, 0.058333
255, 0.029882
256, 0.029849
257, 0.049231
258, 0.043519
259, 0.043519
260, 0.044444
261, 0.029412
262, 0.052350
263, 0.029101
264, 0.029101
265, 0.056196
266, 0.052104
267, 0.051289
268, 0.058333
269, 0.039352
270, 0.050926
271, 0.050926
272, 0.039352
273, 0.050926
274, 0.050669
275, 0.036201
276, 0.050490
277, 0.050381
278, 0.050228
279, 0.057030
280, 0.044715
281, 0.049944
282, 0.049897
283, 0.052469
284, 0.026557
285, 0.054915
286, 0.049603
287, 0.026455
288, 0.026455
289, 0.053600
290, 0.049074
291, 0.049074
292, 0.035185
293, 0.025926
294, 0.049074
295, 0.049074
296, 0.035185
297, 0.048942
298, 0.025641
299, 0.048611
300, 0.034144
301, 0.051496
302, 0.027292
303, 0.027392
304, 0.051080
305, 0.042510
306, 0.047840
307, 0.047840
308, 0.032407
309, 0.055556
310, 0.024691
311, 0.047840
312, 0.029630
313, 0.049743
314, 0.050391
315, 0.049667
316, 0.047365
317, 0.024013
318, 0.051764
319, 0.046958
320, 0.053571
321, 0.046627
322, 0.029630
323, 0.046451
324, 0.046314
325, 0.023166
326, 0.023148
327, 0.023148
328, 0.046296
329, 0.046296
330, 0.028935
331, 0.023148
332, 0.052083
333, 0.048479
334, 0.051471
335, 0.051198
336, 0.045782
337, 0.037449
338, 0.022487
339, 0.048854
340, 0.047685
341, 0.045370
342, 0.045228
343, 0.045194
344, 0.045034
345, 0.045034
346, 0.045034
347, 0.045034
348, 0.045034
349, 0.046304
350, 0.044753
351, 0.048611
352, 0.021605
353, 0.036420
354, 0.021605
355, 0.025463
356, 0.044685
357, 0.044516
358, 0.021164
359, 0.044863
360, 0.020833
361, 0.020833
362, 0.043845
363, 0.035512
364, 0.043845
365, 0.020576
366, 0.043430
367, 0.020202
368, 0.022306
369, 0.043210
370, 0.021991
371, 0.043091
372, 0.043091
373, 0.021207
374, 0.021207
375, 0.042824
376, 0.020969
377, 0.042379
378, 0.042379
379, 0.043011
380, 0.043011
381, 0.041667
382, 0.041667
383, 0.041667
384, 0.041667
385, 0.018519
386, 0.041667
387, 0.041667
388, 0.041667
389, 0.018519
390, 0.041667
391, 0.041667
392, 0.041667
393, 0.041667
394, 0.041667
395, 0.041667
396, 0.041667
397, 0.018519
398, 0.041667
399, 0.018519
400, 0.041667
401, 0.018519
402, 0.018519
403, 0.041667
404, 0.018519
405, 0.018519
406, 0.041667
407, 0.041667
408, 0.041667
409, 0.041667
410, 0.041667
411, 0.041667
412, 0.018519
413, 0.041667
414, 0.041667
415, 0.041667
416, 0.018519
417, 0.018519
418, 0.018519
419, 0.018519
420, 0.041667
421, 0.018519
422, 0.041667
423, 0.041667
424, 0.018519
425, 0.018519
426, 0.041667
427, 0.041667
428, 0.041667
429, 0.041667
430, 0.018519
431, 0.041667
432, 0.018519
433, 0.018519
434, 0.041667
435, 0.018519
436, 0.033333
437, 0.018519
438, 0.041667
439, 0.033333
440, 0.018519
441, 0.033333
442, 0.041667
443, 0.041667
444, 0.018519
445, 0.018519
446, 0.041667
